index,plate_id,registration_state,plate_type,violation_code,school_zone_violations,violation_borough,violation_description,manhattan_96_below_fine,all_other_fine,fines,row_num,row_pct,cum_share,school_zone_violations_binned,red_light_violations
10403366,T654043C,NY,OMT,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,540910,0.18132242580717828,0.0682147445776119,1,0.0
10205234,SFI5064,GA,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,541910,0.18165764317385144,0.06834085542501121,1,0.0
10198009,SCM825,SC,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,542910,0.1819928605405246,0.06846696627241053,1,0.0
10209603,SHEZADA,MD,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,543909,0.18232774268983107,0.06859295100896244,1,0.0
10179735,S82SCD,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,544909,0.18266296005650423,0.06871906185636176,1,0.0
10175196,S74MPJ,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,545909,0.1829981774231774,0.06884517270376107,1,0.0
10190098,SAJ9027,GA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,546908,0.1833330595724839,0.068971157440313,1,1.0
10185164,S93KXG,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,547908,0.18366827693915705,0.06909726828771232,1,0.0
10283829,T112914C,NY,OMT,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,548908,0.1840034943058302,0.06922337913511163,1,1.0
10267095,T108773C,NY,OMT,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,549908,0.18433871167250335,0.06934948998251095,1,0.0
10310936,T120422C,NY,OMT,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,550908,0.1846739290391765,0.06947560082991026,1,1.0
10296059,T116320C,NY,OMT,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,551908,0.18500914640584967,0.06960171167730958,1,0.0
10226762,STYHMBL,NY,SRF,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,552908,0.18534436377252284,0.0697278225247089,1,0.0
10221731,SQUSEME,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,553908,0.185679581139196,0.06985393337210821,1,0.0
10245183,T102799C,NY,OMT,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,554908,0.18601479850586916,0.06998004421950753,1,1.0
10232163,SWT30G,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,555907,0.18634968065517563,0.07010602895605945,1,0.0
9710760,MKE2379,PA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,556907,0.1866848980218488,0.07023213980345877,1,0.0
9708645,MKB1107,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,557907,0.18702011538852195,0.07035825065085809,1,0.0
9728288,MLD4874,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,558907,0.18735533275519511,0.0704843614982574,1,0.0
9720766,MKT6070,PA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,559907,0.18769055012186828,0.07061047234565672,1,1.0
9688451,MIN1MAX,NY,SRF,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,560907,0.18802576748854144,0.07073658319305604,1,0.0
9682677,MHS6851,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,561907,0.1883609848552146,0.07086269404045535,1,0.0
9702142,MJS2542,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,562907,0.18869620222188774,0.07098880488785467,1,3.0
9695929,MJH5693,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,563907,0.1890314195885609,0.07111491573525398,1,0.0
9765210,MPF8995,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,564907,0.18936663695523406,0.0712410265826533,1,0.0
9759561,MNP9192,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,565907,0.18970185432190723,0.07136713743005262,1,0.0
9776354,MYHON,NY,ORG,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,566907,0.1900370716885804,0.07149324827745193,1,0.0
9770653,MRLONG,NY,SRF,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,567907,0.19037228905525355,0.07161935912485125,1,0.0
9740953,MMA1690,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,568907,0.19070750642192671,0.07174546997225056,1,0.0
9733760,MLL9932,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,569907,0.19104272378859985,0.07187158081964988,1,0.0
9753512,MMZ7039,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,570907,0.191377941155273,0.0719976916670492,1,0.0
9601306,MCL2762,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,571907,0.19171315852194618,0.07212380251444853,1,0.0
9594713,MCA8690,PA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,572907,0.19204837588861934,0.07224991336184784,1,0.0
9613760,MDB8728,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,573905,0.19238292282055916,0.07237577198755235,1,0.0
9607328,MCW2583,PA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,574905,0.1927181401872323,0.07250188283495167,1,0.0
9576388,MANDO24,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,575905,0.19305335755390546,0.07262799368235098,1,0.0
9570941,M94PHS,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,576905,0.19338857492057862,0.0727541045297503,1,0.0
9588921,MBS0770,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,577905,0.19372379228725178,0.07288021537714963,1,0.0
9580758,MBD1580,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,578905,0.19405900965392495,0.07300632622454895,1,0.0
9655387,MGF1786,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,579905,0.1943942270205981,0.07313243707194826,1,0.0
9647483,MFX4065,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,580905,0.19472944438727127,0.07325854791934758,1,0.0
9668932,MGY4944,PA,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,581905,0.1950646617539444,0.0733846587667469,1,0.0
9662680,MGR2582,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,582905,0.19539987912061757,0.07351076961414621,1,0.0
9627905,MDV2465,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,583905,0.19573509648729073,0.07363688046154553,1,0.0
9620281,MDK1746,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,584905,0.1960703138539639,0.07376299130894484,1,0.0
9646265,MFT8793,PA,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,585904,0.1964051960032704,0.07388897604549675,1,0.0
9639825,MFG3957,PA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,586904,0.19674041336994355,0.07401508689289607,1,1.0
9890298,P52NHV,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,587904,0.19707563073661669,0.07414119774029539,1,0.0
9885979,P44NBJ,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,588904,0.19741084810328985,0.0742673085876947,1,0.0
9900308,P70UCM,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,589904,0.197746065469963,0.07439341943509403,1,0.0
9895747,P62RGN,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,590904,0.19808128283663617,0.07451953028249335,1,1.0
9872934,P19PKR,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,591904,0.19841650020330934,0.07464564112989266,1,0.0
9865151,OYB3162,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,592904,0.1987517175699825,0.07477175197729198,1,4.0
9880674,P34KNX,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,593904,0.19908693493665566,0.0748978628246913,1,0.0
9875811,P24UDK,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,594904,0.1994221523033288,0.07502397367209061,1,0.0
9927919,PC429908,DE,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,595904,0.19975736967000196,0.07515008451948993,1,0.0
9924604,PC292041,DE,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,596904,0.20009258703667512,0.07527619536688925,1,0.0
9941469,PKM27V,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,597904,0.2004278044033483,0.07540230621428856,1,0.0
9933634,PEPE274,NY,OMV,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,598904,0.20076302177002145,0.07552841706168788,1,1.0
9908107,P85PCU,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,599904,0.2010982391366946,0.0756545279090872,1,0.0
9916603,P99UBP,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,600904,0.20143345650336777,0.07578063875648651,1,0.0
9911308,P90SKM,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,601904,0.2017686738700409,0.07590674960388583,1,0.0
9803098,N57EAW,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,602904,0.20210389123671407,0.07603286045128514,1,0.0
9799454,N50JSA,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,603904,0.20243910860338724,0.07615897129868446,1,0.0
9813042,N73KVE,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,604904,0.2027743259700604,0.07628508214608377,1,0.0
9808142,N63SSV,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,605904,0.20310954333673356,0.07641119299348309,1,0.0
9785459,N24PFB,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,606904,0.20344476070340672,0.0765373038408824,1,0.0
9779359,N13FXS,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,607904,0.20377997807007986,0.07666341468828174,1,0.0
9793439,N38NVJ,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,608904,0.20411519543675302,0.07678952553568105,1,0.0
9788491,N300039C,NY,OMT,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,609904,0.20445041280342618,0.07691563638308037,1,0.0
9843510,NQA390,SC,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,610904,0.20478563017009935,0.07704174723047968,1,0.0
9836917,NICOLAS2,NY,SRF,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,611904,0.2051208475367725,0.077167858077879,1,0.0
9857118,OFP552,CO,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,612903,0.205455729686079,0.07729384281443091,1,0.0
9850228,NYCBABE,ME,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,613903,0.20579094705275214,0.07741995366183023,1,0.0
9823548,N93RPY,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,614903,0.2061261644194253,0.07754606450922955,1,0.0
9819128,N85NAA,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,615903,0.20646138178609846,0.07767217535662886,1,0.0
9834115,NFYH39,FL,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,616903,0.20679659915277163,0.07779828620402818,1,0.0
9828857,NBB32A,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,617903,0.2071318165194448,0.0779243970514275,1,0.0
11034309,X98JKD,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,618903,0.20746703388611795,0.07805050789882681,1,0.0
11029238,X88NPY,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,619903,0.20780225125279111,0.07817661874622614,1,0.0
11059608,XFT322,SC,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,620903,0.20813746861946425,0.07830272959362546,1,0.0
11040365,XBZE83,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,621903,0.2084726859861374,0.07842884044102477,1,1.0
11014284,X60RAK,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,622903,0.20880790335281058,0.07855495128842409,1,0.0
11009212,X51DTD,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,623903,0.20914312071948374,0.0786810621358234,1,0.0
11022820,X76PNH,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,624903,0.2094783380861569,0.07880717298322272,1,0.0
11019275,X69SHG,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,625903,0.20981355545283006,0.07893328383062204,1,0.0
11137521,XNAU94,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,626903,0.21014877281950323,0.07905939467802135,1,0.0
11124263,XMHL58,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,627903,0.21048399018617636,0.07918550552542067,1,0.0
11147162,XNNM64,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,628903,0.21081920755284952,0.07931161637281998,1,0.0
11078871,XHWY87,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,629903,0.2111544249195227,0.0794377272202193,1,0.0
11064202,XGHX20,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,630903,0.21148964228619585,0.07956383806761862,1,1.0
11104598,XKZB70,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,631903,0.211824859652869,0.07968994891501793,1,0.0
11093419,XKAU69,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,632903,0.21216007701954218,0.07981605976241725,1,0.0
10954772,W69NTG,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,633903,0.21249529438621534,0.07994217060981657,1,0.0
10950353,W60PTL,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,634903,0.21283051175288847,0.08006828145721588,1,0.0
10962106,W83RNX,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,635903,0.21316572911956164,0.0801943923046152,1,0.0
10957859,W75JWK,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,636903,0.2135009464862348,0.08032050315201451,1,0.0
10935034,W31KUY,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,637903,0.21383616385290796,0.08044661399941384,1,0.0
10930620,W24GEB,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,638903,0.21417138121958113,0.08057272484681316,1,0.0
10944593,W49LCW,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,639903,0.2145065985862543,0.08069883569421248,1,1.0
10940302,W41KAR,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,640903,0.21484181595292742,0.08082494654161179,1,0.0
10993892,X21UEH,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,641903,0.21517703331960059,0.08095105738901111,1,0.0
10992449,X19KWJ,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,642903,0.21551225068627375,0.08107716823641042,1,0.0
11006085,X45RBJ,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,643903,0.2158474680529469,0.08120327908380974,1,0.0
11001073,X35SNX,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,644903,0.21618268541962007,0.08132938993120906,1,0.0
10975308,WGX23G,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,645903,0.21651790278629324,0.08145550077860837,1,0.0
10970534,WA0138,NY,ORG,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,646903,0.2168531201529664,0.08158161162600769,1,0.0
10988516,X11SEW,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,647903,0.21718833751963953,0.081707722473407,1,0.0
10982082,WRV787,SC,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,648903,0.2175235548863127,0.08183383332080632,1,0.0
11306025,Z66ULP,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,649903,0.21785877225298586,0.08195994416820564,1,0.0
11300277,Z57MWG,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,650903,0.21819398961965902,0.08208605501560495,1,0.0
11314921,Z81MMK,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,651903,0.2185292069863322,0.08221216586300427,1,0.0
11309970,Z73PBB,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,652903,0.21886442435300535,0.08233827671040359,1,0.0
11284802,Z32PRN,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,653903,0.2191996417196785,0.0824643875578029,1,0.0
11280121,Z24PKP,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,654903,0.21953485908635165,0.08259049840520222,1,0.0
11294878,Z48SHB,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,655903,0.2198700764530248,0.08271660925260155,1,0.0
11289829,Z40PNG,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,656903,0.22020529381969797,0.08284272010000086,1,0.0
11349330,ZRR9843,PA,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,657903,0.22054051118637114,0.08296883094740018,1,0.0
11367767,ZXD5491,PA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,658903,0.2208757285530443,0.0830949417947995,1,4.0
11361315,ZVY4784,PA,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,659903,0.22121094591971746,0.08322105264219881,1,0.0
11324717,Z97NZY,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,660903,0.22154616328639062,0.08334716348959813,1,0.0
11319779,Z89PTB,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,661903,0.22188138065306376,0.08347327433699744,1,0.0
11343297,ZMR0017,PA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,662903,0.22221659801973692,0.08359938518439676,1,0.0
11330218,ZGJ57H,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,663903,0.22255181538641008,0.08372549603179608,1,0.0
11223955,Y32SLZ,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,664903,0.22288703275308325,0.08385160687919539,1,0.0
11219305,Y24LTZ,NJ,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,665903,0.2232222501197564,0.08397771772659471,1,0.0
11232975,Y49GNW,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,666903,0.22355746748642957,0.08410382857399402,1,0.0
11228986,Y41SMV,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,667903,0.2238926848531027,0.08422993942139334,1,0.0
11183229,Y12UFN,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,668903,0.22422790221977587,0.08435605026879266,1,0.0
11171440,XSN297,NY,PAS,36,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,669903,0.22456311958644903,0.08448216111619197,1,0.0
11211926,Y206828C,NY,OMT,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,670903,0.2248983369531222,0.08460827196359129,1,0.0
11203429,Y204770C,NY,OMT,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,671903,0.22523355431979536,0.0847343828109906,1,0.0
11266147,YLU63K,NJ,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,672903,0.22556877168646852,0.08486049365838992,1,0.0
11259247,Y98LJV,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,673903,0.22590398905314168,0.08498660450578925,1,0.0
11276645,Z18MMB,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,674903,0.22623920641981482,0.08511271535318857,1,0.0
11272397,Z10MEG,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,675903,0.22657442378648798,0.08523882620058788,1,0.0
11245769,Y73NUW,NJ,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,676903,0.22690964115316115,0.0853649370479872,1,0.0
11241436,Y65PAV,NJ,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,677903,0.2272448585198343,0.08549104789538652,1,0.0
11253614,Y87RGF,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,678903,0.22758007588650747,0.08561715874278583,1,0.0
11249085,Y79NAP,NJ,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,679903,0.22791529325318063,0.08574326959018515,1,0.0
10708658,TLZ9632,VA,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,680903,0.2282505106198538,0.08586938043758446,1,0.0
10701163,TKZ1544,VA,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,681903,0.22858572798652693,0.08599549128498378,1,0.0
10725006,TPB3882,VA,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,682900,0.22891993970110008,0.0861212237998409,1,0.0
10717383,TNB7649,VA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,683900,0.22925515706777325,0.08624733464724021,1,0.0
10681182,THH1899,TX,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,684900,0.2295903744344464,0.08637344549463953,1,0.0
10692121,TJU8283,VA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,685900,0.22992559180111957,0.08649955634203885,1,0.0
10685444,THZ2938,VA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,686900,0.2302608091677927,0.08662566718943816,1,0.0
10758550,TVN1086,TX,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,687900,0.23059602653446587,0.08675177803683748,1,0.0
10752537,TTZ3744,VA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,688900,0.23093124390113903,0.0868778888842368,1,0.0
10773145,TZY8544,VA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,689900,0.2312664612678122,0.08700399973163611,1,0.0
10766178,TXN4820,VA,PAS,36,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,690900,0.23160167863448536,0.08713011057903543,1,1.0
10735478,TRE7112,VA,PAS,36,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,691900,0.23193689600115852,0.08725622142643476,1,0.0
10727173,TPH2946,VA,PAS,36,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,692900,0.23227211336783166,0.08738233227383407,1,0.0
10745525,TSR5068,VA,PAS,36,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,693900,0.23260733073450482,0.08750844312123339,1,0.0
