summons_number,plate_id,registration_state,plate_type,issue_date,violation_code,vehicle_body_type,vehicle_make,issuing_agency,street_code1,street_code2,street_code3,vehicle_expiration_date,violation_precinct,issuer_precinct,issuer_code,violation_time,violation_county,street_name,intersecting_street,date_first_observed,law_section,sub_division,violation_legal_code,vehicle_color,vehicle_year,feet_from_curb,violation_description,lat_long,lat,long,issue_dt
4882529520,LEC7336,NY,PAS,2024-01-21T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0704P,"Queens, New York",NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.72006289999999,-73.8651239",40.72006289999999,-73.8651239,2024-01-21
4883672505,LEC7336,NY,PAS,2024-01-31T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,1034P,"Queens, New York",NB CROSS BAY BLVD @,149TH AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6706239,-73.84271249999999",40.6706239,-73.84271249999999,2024-01-31
4884090603,LEC7336,NY,PAS,2024-02-04T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0431A,"Queens, New York",WB ATLANTIC AVE @ 86,TH ST,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6862881,-73.8557253",40.6862881,-73.8557253,2024-02-04
4884090676,LEC7336,NY,PAS,2024-02-04T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0434A,"Brooklyn, New York",WB ATLANTIC AVE @ PI,NE ST,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6814865,-73.872554",40.6814865,-73.872554,2024-02-04
4887184293,LEC7336,NY,PAS,2024-02-28T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0940A,"Brooklyn, New York",SB CYPRESS HILLS ST,@ JAMAICA AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.688778,-73.87602199999999",40.688778,-73.87602199999999,2024-02-28
4894295416,LEC7336,NY,PAS,2024-04-21T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0913A,"Queens, New York",WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6707875,-73.847872",40.6707875,-73.847872,2024-04-21
4901594862,LEC7336,NY,PAS,2024-06-08T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0955A,"Queens, New York",NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.72006289999999,-73.8651239",40.72006289999999,-73.8651239,2024-06-08
4906583969,LEC7336,NY,PAS,2024-07-08T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0618P,"Brooklyn, New York",EB CONDUIT BLVD @ GL,ENMORE AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6770371,-73.86974889999999",40.6770371,-73.86974889999999,2024-07-08
4907060749,LEC7336,NY,PAS,2024-07-10T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0425P,"Brooklyn, New York",WB N. CONDUIT BLVD @,76TH ST,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6777955,-73.8713409",40.6777955,-73.8713409,2024-07-10
4910317030,LEC7336,NY,PAS,2024-07-30T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,1159P,"Brooklyn, New York",EB ATLANTIC AVE @ CL,ASSON AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6798999,-73.9582313",40.6798999,-73.9582313,2024-07-30
4921028291,LEC7336,NY,PAS,2024-10-09T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,0920P,"Queens, New York",NB CROSS BAY BLVD @,159TH AVE,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6591891,-73.8397681",40.6591891,-73.8397681,2024-10-09
4922852025,LEC7336,NY,PAS,2024-10-21T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,1157A,"Queens, New York",EB QUEENS MIDTOWN EX,PWY @ 69TH LN,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7307136,-73.9147219",40.7307136,-73.9147219,2024-10-21
4923927628,LEC7336,NY,PAS,2024-10-30T00:00:00.000,36,SUBN,ACURA,V,0,0,0,0.00000000,0,0,0,1259P,"Queens, New York",WB QUEENS BLVD @ IRE,LAND ST,0,1180,B,T,WH,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7382927,-73.8864177",40.7382927,-73.8864177,2024-10-30
4880021489,GTE6358,NY,PAS,2024-01-02T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,1222P,"Queens, New York",EB JAMAICA AVE @ 222,ND ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7203229,-73.7322275",40.7203229,-73.7322275,2024-01-02
4892267624,GTE6358,NY,PAS,2024-04-05T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0840P,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-04-05
4899773080,GTE6358,NY,PAS,2024-05-28T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0626A,"Queens, New York",WB JAMAICA AVE @ 179,TH PL,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7082019,-73.781437",40.7082019,-73.781437,2024-05-28
4905576969,GTE6358,NY,PAS,2024-07-02T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0426P,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-07-02
4909786284,GTE6358,NY,PAS,2024-07-27T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,1252A,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-07-27
4912371336,GTE6358,NY,PAS,2024-08-12T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0857A,"Queens, New York",WB LIBERTY AVE @ GUY,R BREWER BLVD,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7012974,-73.79466579999999",40.7012974,-73.79466579999999,2024-08-12
4913420033,GTE6358,NY,PAS,2024-08-18T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,1216P,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-08-18
4919437031,GTE6358,NY,PAS,2024-09-26T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,1006A,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-09-26
4921834696,GTE6358,NY,PAS,2024-10-13T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,1009P,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-10-13
4922075070,GTE6358,NY,PAS,2024-10-15T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,1158A,"Queens, New York",SB 180TH ST @ 106TH,RD,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.70330149999999,-73.7778574",40.70330149999999,-73.7778574,2024-10-15
4923312543,GTE6358,NY,PAS,2024-10-24T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0956A,"Queens, New York",EB LIBERTY AVE @ 173,RD ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7045991,-73.7848489",40.7045991,-73.7848489,2024-10-24
4924219289,GTE6358,NY,PAS,2024-11-01T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0350P,"Queens, New York",EB JAMAICA AVE @ 222,ND ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7203229,-73.7322275",40.7203229,-73.7322275,2024-11-01
4926874465,GTE6358,NY,PAS,2024-11-21T00:00:00.000,36,SUBN,JEEP,V,0,0,0,0.00000000,0,0,0,0928A,"Queens, New York",NB GUY R BREWER BLVD,@ 120TH AVE,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6809245,-73.78105409999999",40.6809245,-73.78105409999999,2024-11-21
4882332899,LDJ6948,NY,PAS,2024-01-21T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0818P,"Brooklyn, New York",SB ROCKAWAY PKWY @ L,INDEN BLVD,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6540618,-73.9121816",40.6540618,-73.9121816,2024-01-21
4882334574,LDJ6948,NY,PAS,2024-01-21T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0856P,"Brooklyn, New York",WB GLENWOOD RD @ TRO,Y AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.634837,-73.9344069",40.634837,-73.9344069,2024-01-21
4882335128,LDJ6948,NY,PAS,2024-01-21T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0910P,"Brooklyn, New York",SB E 80TH ST @ PAERD,EGAT 3RD ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.63282830000001,-73.9102868",40.63282830000001,-73.9102868,2024-01-21
4883537973,LDJ6948,NY,PAS,2024-02-01T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0414A,"Brooklyn, New York",SB ROCKAWAY PKWY @ S,CHENCK ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6314079,-73.8871447",40.6314079,-73.8871447,2024-02-01
4885455716,LDJ6948,NY,PAS,2024-02-17T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0940P,"Queens, New York",WB LINDEN BLVD @ 145,TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6848671,-73.7989936",40.6848671,-73.7989936,2024-02-17
4886044116,LDJ6948,NY,PAS,2024-02-21T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1127P,"Brooklyn, New York",NB RALPH AVE @ BERGE,N AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6296836,-73.9182837",40.6296836,-73.9182837,2024-02-21
4887930689,LDJ6948,NY,PAS,2024-03-08T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0253A,"Brooklyn, New York",SB E 85TH ST @ FLATL,ANDS AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6379177,-73.909673",40.6379177,-73.909673,2024-03-08
4888785466,LDJ6948,NY,PAS,2024-03-14T00:00:00.000,36,4DSD,ME/BE,V,18770,40404,40404,0.00000000,0,0,0,0220A,"Brooklyn, New York",WB AVE L @ E 89TH ST,,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6348243,-73.901269",40.6348243,-73.901269,2024-03-14
4888785557,LDJ6948,NY,PAS,2024-03-14T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0222A,"Brooklyn, New York",WB FLATLANDS AVE @ E,77TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6341366,-73.9155163",40.6341366,-73.9155163,2024-03-14
4889423333,LDJ6948,NY,PAS,2024-03-19T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1201A,"Brooklyn, New York",EB FOSTER AVE @ E 38,TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.63908960000001,-73.9405991",40.63908960000001,-73.9405991,2024-03-19
4896066376,LDJ6948,NY,PAS,2024-05-05T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1240A,"Queens, New York",WB N CONDUIT AVE @ 8,8TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6707875,-73.847872",40.6707875,-73.847872,2024-05-05
4896808733,LDJ6948,NY,PAS,2024-05-10T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1229A,"Queens, New York",EB ASTORIA BLVD S @,44TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.7682325,-73.90710159999999",40.7682325,-73.90710159999999,2024-05-10
4900555320,LDJ6948,NY,PAS,2024-06-02T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0246P,"Brooklyn, New York",EB GLENWOOD RD @ E 1,08TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6504109,-73.89422019999999",40.6504109,-73.89422019999999,2024-06-02
4901051143,LDJ6948,NY,PAS,2024-06-06T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0907P,"Brooklyn, New York",EB GLENWOOD RD @ E 1,01ST ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.647126,-73.8992664",40.647126,-73.8992664,2024-06-06
4903986494,LDJ6948,NY,PAS,2024-06-24T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1159P,"Queens, New York",NB CROSS BAY BLVD @,SUTTER AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.676647,-73.84350599999999",40.676647,-73.84350599999999,2024-06-24
4904572452,LDJ6948,NY,PAS,2024-06-26T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0947P,"Brooklyn, New York",SB REMSEN AVE @ AVE,N,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.646648,-73.9131152",40.646648,-73.9131152,2024-06-26
4905694954,LDJ6948,NY,PAS,2024-07-05T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0152A,"Brooklyn, New York",WB FLATLANDS AVE @ E,86TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.63839360000001,-73.9089317",40.63839360000001,-73.9089317,2024-07-05
4905723541,LDJ6948,NY,PAS,2024-07-05T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0957A,"Brooklyn, New York",EB ATLANTIC AVE @ CL,ASSON AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6798999,-73.9582313",40.6798999,-73.9582313,2024-07-05
4905773532,LDJ6948,NY,PAS,2024-07-06T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0615A,"Brooklyn, New York",EB FLATLANDS AVE @ E,88TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6392464,-73.9074193",40.6392464,-73.9074193,2024-07-06
4905997902,LDJ6948,NY,PAS,2024-07-06T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0617A,"Brooklyn, New York",SB ROCKAWAY PKWY @ A,VE J,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6419782,-73.8988887",40.6419782,-73.8988887,2024-07-06
4915465585,LDJ6948,NY,PAS,2024-09-03T00:00:00.000,36,4DSD,ME/BE,V,18730,40404,40404,0.00000000,0,0,0,0412A,"Brooklyn, New York",WB AVE M @ E 87TH ST,,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.632269,-73.9008794",40.632269,-73.9008794,2024-09-03
4915571002,LDJ6948,NY,PAS,2024-09-04T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1148P,"Queens, New York",WB 110TH AVE/BRINKER,HOFF AVE @ 159TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6922022,-73.7917336",40.6922022,-73.7917336,2024-09-04
4917094628,LDJ6948,NY,PAS,2024-09-13T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1133A,"Brooklyn, New York",WB LINDEN BLVD @ MIL,FORD ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6658124,-73.8733864",40.6658124,-73.8733864,2024-09-13
4917494898,LDJ6948,NY,PAS,2024-09-17T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0107P,"Brooklyn, New York",SB ROCKAWAY PKWY @ S,CHENCK ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6314079,-73.8871447",40.6314079,-73.8871447,2024-09-17
4918322426,LDJ6948,NY,PAS,2024-09-21T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1100P,"Brooklyn, New York",WB FLATLANDS AVE @ E,86TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.63839360000001,-73.9089317",40.63839360000001,-73.9089317,2024-09-21
4919909159,LDJ6948,NY,PAS,2024-10-03T00:00:00.000,36,4DSD,ME/BE,V,18770,40404,40404,0.00000000,0,0,0,1009P,"Brooklyn, New York",WB AVE L @ E 89TH ST,,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6348243,-73.901269",40.6348243,-73.901269,2024-10-03
4920103244,LDJ6948,NY,PAS,2024-10-06T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1219A,"Brooklyn, New York",NB RALPH AVE @ BERGE,N AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6296836,-73.9182837",40.6296836,-73.9182837,2024-10-06
4922214239,LDJ6948,NY,PAS,2024-10-20T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0141P,"Brooklyn, New York",EB COZINE AVE @ LINW,OOD ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6594061,-73.87510019999999",40.6594061,-73.87510019999999,2024-10-20
4922472733,LDJ6948,NY,PAS,2024-10-20T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0136P,"Brooklyn, New York",EB GLENWOOD RD @ E 1,08TH ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6504109,-73.89422019999999",40.6504109,-73.89422019999999,2024-10-20
4923240192,LDJ6948,NY,PAS,2024-10-27T00:00:00.000,36,4DSD,ME/BE,V,18770,40404,40404,0.00000000,0,0,0,0124A,"Brooklyn, New York",WB AVE L @ E 89TH ST,,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6348243,-73.901269",40.6348243,-73.901269,2024-10-27
4923567480,LDJ6948,NY,PAS,2024-10-29T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,0836A,"Brooklyn, New York",WB FLATLANDS AVE @ W,ILLIAMS AVE,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6500714,-73.8913266",40.6500714,-73.8913266,2024-10-29
4925886496,LDJ6948,NY,PAS,2024-11-13T00:00:00.000,36,4DSD,ME/BE,V,0,0,0,0.00000000,0,0,0,1242P,"Brooklyn, New York",WB FLATLANDS AVE @ E,52ND ST,0,1180,B,T,WH,2020,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6274003,-73.9258313",40.6274003,-73.9258313,2024-11-13
4879586742,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,1032A,"Brooklyn, New York",NB OCEAN PKWY @ AVE,S,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6024733,-73.9664203",40.6024733,-73.9664203,2024-01-01
4879602980,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0144P,"Brooklyn, New York",SB SHELL RD @ BOUCK,CT,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5887061,-73.974183",40.5887061,-73.974183,2024-01-01
4879878194,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0559P,"Brooklyn, New York",NB CONEY ISLAND AVE,@ GRAVESEND NECK RD,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.594738,-73.960777",40.594738,-73.960777,2024-01-02
4880009726,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0936A,"Brooklyn, New York",NB OCEAN PKWY @ AVE,S,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6024733,-73.9664203",40.6024733,-73.9664203,2024-01-02
4880010492,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0949A,"Brooklyn, New York",SB OCEAN PKWY @ KING,S HWY,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.605641,-73.9670257",40.605641,-73.9670257,2024-01-02
4880012300,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,1025A,"Brooklyn, New York",SB CONEY ISLAND AVE,@ AVE U,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5984524,-73.9613486",40.5984524,-73.9613486,2024-01-02
4880014023,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,1053A,"Brooklyn, New York",EB ORIENTAL BLVD @ H,ASTINGS ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5778724,-73.94447029999999",40.5778724,-73.94447029999999,2024-01-02
4880034230,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0457P,"Brooklyn, New York",SB CROPSEY AVE @ HAR,T PL,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5806486,-73.9855786",40.5806486,-73.9855786,2024-01-02
4880116397,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,1122A,"Brooklyn, New York",EB NEPTUNE AVE @ W 5,TH ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5798815,-73.97181429999999",40.5798815,-73.97181429999999,2024-01-01
4880121101,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0137P,"Brooklyn, New York",SB W 6TH ST @ HIGHLA,WN AVE,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6034906,-73.9787709",40.6034906,-73.9787709,2024-01-01
4880121873,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0203P,"Brooklyn, New York",EB NEPTUNE AVE @ SHE,EPSHEAD BAY RD,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.579678,-73.9770453",40.579678,-73.9770453,2024-01-01
4880121927,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0204P,"Brooklyn, New York",EB NEPTUNE AVE @ W 5,TH ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5798815,-73.97181429999999",40.5798815,-73.97181429999999,2024-01-01
4880123535,LCM8254,NY,PAS,2024-01-01T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0249P,"Brooklyn, New York",SB CONEY ISLAND AVE,@ AVE L,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6199907,-73.9642002",40.6199907,-73.9642002,2024-01-01
4880139749,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,1042A,"Brooklyn, New York",EB SURF AVE @ W 12TH,ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5754876,-73.9796205",40.5754876,-73.9796205,2024-01-02
4880148301,LCM8254,NY,PAS,2024-01-02T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0442P,"Brooklyn, New York",WB NEPTUNE AVE @ W 1,2TH ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5794455,-73.97961839999999",40.5794455,-73.97961839999999,2024-01-02
4880175730,LCM8254,NY,PAS,2024-01-03T00:00:00.000,36,4DSD,AUDI,V,17070,40404,40404,0.00000000,0,0,0,1045A,"Brooklyn, New York",WB AVE X @ E 4TH ST,,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.5909611,-73.9665204",40.5909611,-73.9665204,2024-01-03
4880187677,LCM8254,NY,PAS,2024-01-03T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0207P,"Brooklyn, New York",NB FLATBUSH AVE @ E,37TH ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6257279,-73.9401347",40.6257279,-73.9401347,2024-01-03
4880187999,LCM8254,NY,PAS,2024-01-03T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0213P,"Brooklyn, New York",NB ROGERS AVE @ FOST,ER AVE,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.6384383,-73.9511643",40.6384383,-73.9511643,2024-01-03
4880196927,LCM8254,NY,PAS,2024-01-03T00:00:00.000,36,4DSD,AUDI,V,0,0,0,0.00000000,0,0,0,0627P,"Brooklyn, New York",NB BAY PKWY @ E 2ND,ST,0,1180,B,T,BK,2023,0,PHTO SCHOOL ZN SPEED VIOLATION,"40.621985,-73.9742993",40.621985,-73.9742993,2024-01-03
