index,plate_id,registration_state,plate_type,violation_code,school_zone_violations,school_zone_school_hour_violations,violation_borough,violation_description,manhattan_96_below_fine,all_other_fine,fines,row_num,row_pct,cum_share,school_zone_violations_binned,red_light_violations
7299710,T685833C,NY,OMT,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,407962,0.19296546968055092,0.08555628583256543,1,2.0
7259461,T496275C,NY,OMT,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,408962,0.19343846831689585,0.08576600162991117,1,0.0
7278734,T658707C,NY,OMT,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,409962,0.19391146695324077,0.08597571742725693,1,0.0
7130860,SHASHA5,NY,SRF,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,410962,0.1943844655895857,0.08618543322460269,1,0.0
7125141,SDY5257,GA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,411962,0.19485746422593064,0.08639514902194843,1,0.0
7140830,SSDJS2,NY,SRF,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,412962,0.19533046286227557,0.08660486481929419,1,0.0
7113366,S91UAN,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,413961,0.19580298849998415,0.0868143709008426,1,0.0
7111387,S86109,MA,COM,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,414961,0.1962759871363291,0.08702408669818835,1,0.0
7122718,SCR3188,GA,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,415961,0.19674898577267402,0.0872338024955341,1,0.0
7183431,T113284C,NY,OMT,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,416960,0.1972215114103826,0.0874433085770825,1,0.0
7180419,T112070C,NY,OMT,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,417960,0.19769451004672753,0.08765302437442826,1,1.0
7210019,T122857C,NY,OMT,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,418960,0.19816750868307248,0.08786274017177402,1,1.0
7146345,SWN8322,TX,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,419960,0.1986405073194174,0.08807245596911976,1,1.0
7145740,SVW9491,TX,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,420960,0.19911350595576233,0.08828217176646552,1,0.0
7155111,T102519C,NY,OMT,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,421960,0.19958650459210725,0.08849188756381128,1,3.0
6775788,MKK3175,PA,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,422960,0.2000595032284522,0.08870160336115702,1,0.0
6772754,MKG0396,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,423960,0.20053250186479712,0.08891131915850278,1,0.0
6782165,MKV7819,PA,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,424960,0.20100550050114205,0.08912103495584853,1,0.0
6758993,MJL1691,PA,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,425960,0.201478499137487,0.08933075075319429,1,0.0
6753253,MJC2724,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,426960,0.20195149777383192,0.08954046655054004,1,0.0
6761922,MJP7556,PA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,427960,0.20242449641017685,0.08975018234788579,1,0.0
6818808,MNN3697,PA,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,428960,0.20289749504652177,0.08995989814523155,1,0.0
6813219,MMZ2286,PA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,429960,0.20337049368286672,0.0901696139425773,1,0.0
6819829,MNR8756,PA,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,430960,0.20384349231921164,0.09037932973992305,1,0.0
6799798,MLX4618,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,431960,0.20431649095555657,0.0905890455372688,1,0.0
6806646,MMJ9392,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,432960,0.20478948959190152,0.09079876133461456,1,0.0
6801450,MMA8956,PA,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,433960,0.20526248822824644,0.09100847713196031,1,0.0
6698127,MCX6843,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,434960,0.20573548686459137,0.09121819292930607,1,0.0
6706773,MDN3193,PA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,435960,0.2062084855009363,0.09142790872665181,1,0.0
6703507,MDG7875,PA,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,436960,0.20668148413728124,0.09163762452399757,1,1.0
6679825,MAUNC20,NY,SRF,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,437960,0.20715448277362616,0.09184734032134333,1,0.0
6687981,MBW5861,PA,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,438960,0.2076274814099711,0.09205705611868907,1,0.0
6685196,MBN8147,PA,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,439959,0.20810000704767967,0.09226656220023748,1,1.0
6738178,MHB9491,PA,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,440959,0.20857300568402462,0.09247627799758323,1,0.0
6745138,MHP8916,PA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,441959,0.20904600432036954,0.09268599379492899,1,0.0
6744648,MHP3335,PA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,442959,0.20951900295671447,0.09289570959227474,1,0.0
6711473,MDY7748,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,443959,0.20999200159305942,0.0931054253896205,1,0.0
6725844,MGD9096,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,444959,0.21046500022940434,0.09331514118696625,1,0.0
6722337,MFY4482,PA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,445959,0.21093799886574927,0.093524856984312,1,0.0
6903745,P31RLT,NJ,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,446959,0.2114109975020942,0.09373457278165775,1,0.0
6913881,P58UVY,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,447959,0.21188399613843914,0.09394428857900351,1,0.0
6910600,P50RLJ,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,448959,0.21235699477478406,0.09415400437634926,1,0.0
6889015,OIY025,IA,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,449959,0.212829993411129,0.09436372017369501,1,0.0
6901671,P25RJJ,NJ,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,450959,0.21330299204747394,0.09457343597104076,1,0.0
6898043,P15RHF,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,451959,0.21377599068381886,0.09478315176838652,1,0.0
6929319,P99MVP,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,452959,0.21424898932016379,0.09499286756573228,1,0.0
6944147,PIKT86,FL,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,453959,0.2147219879565087,0.09520258336307802,1,0.0
6920052,P75RKZ,NJ,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,454959,0.21519498659285366,0.09541229916042378,1,0.0
6916337,P65REJ,NJ,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,455959,0.21566798522919858,0.09562201495776954,1,1.0
6927727,P95PTL,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,456959,0.2161409838655435,0.09583173075511528,1,0.0
6847609,N44UBP,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,457959,0.21661398250188846,0.09604144655246104,1,0.0
6843344,N33NZB,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,458959,0.21708698113823338,0.09625116234980678,1,0.0
6854255,N61MZN,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,459959,0.2175599797745783,0.09646087814715254,1,0.0
6834137,MZM0088,TX,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,460959,0.21803297841092323,0.0966705939444983,1,0.0
6831309,MSZH,MA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,461959,0.21850597704726818,0.09688030974184404,1,0.0
6841648,N29STB,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,462959,0.2189789756836131,0.0970900255391898,1,0.0
6873443,NGDP98,FL,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,463959,0.21945197431995803,0.09729974133653556,1,0.0
6872970,NFVT55,FL,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,464959,0.21992497295630298,0.0975094571338813,1,0.0
6879497,NQRJ35,FL,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,465959,0.2203979715926479,0.09771917293122706,1,0.0
6859532,N75JUY,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,466959,0.22087097022899282,0.09792888872857282,1,0.0
6857444,N69NCW,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,467959,0.22134396886533775,0.09813860452591856,1,0.0
6863201,N85RNV,NJ,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,468959,0.2218169675016827,0.09834832032326432,1,0.0
7709435,X84SER,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,469959,0.22228996613802762,0.09855803612061007,1,0.0
7707291,X79415,MA,COM,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,470959,0.22276296477437255,0.09876775191795582,1,0.0
7713418,X95SYY,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,471959,0.2232359634107175,0.09897746771530158,1,1.0
7698395,X54UTN,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,472959,0.22370896204706242,0.09918718351264733,1,0.0
7694850,X45RRU,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,473959,0.22418196068340734,0.09939689930999308,1,0.0
7699556,X5807Z,NJ,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,474959,0.22465495931975227,0.09960661510733884,1,0.0
7785876,XNCK73,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,475959,0.22512795795609722,0.09981633090468459,1,0.0
7799386,XPAF91,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,476959,0.22560095659244214,0.10002604670203034,1,0.0
7787836,XNGM21,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,477959,0.22607395522878707,0.1002357624993761,1,0.0
7743604,XHUK36,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,478959,0.22654695386513202,0.10044547829672185,1,0.0
7759303,XKRF87,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,479959,0.22701995250147694,0.1006551940940676,1,0.0
7747779,XJGC76,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,480959,0.22749295113782186,0.10086490989141335,1,0.0
7655997,W57NVH,NJ,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,481959,0.2279659497741668,0.1010746256887591,1,0.0
7662099,W74SFT,NJ,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,482959,0.22843894841051174,0.10128434148610486,1,0.0
7660231,W69RWV,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,483959,0.22891194704685666,0.10149405728345061,1,0.0
7643728,W24UJY,NJ,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,484959,0.22938494568320159,0.10170377308079637,1,0.0
7648228,W36725,MA,COM,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,485959,0.22985794431954654,0.10191348887814212,1,0.0
7647641,W34NEV,NJ,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,486959,0.23033094295589146,0.10212320467548787,1,0.0
7679879,WVC39X,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,487959,0.23080394159223638,0.10233292047283363,1,0.0
7690004,X326534,IL,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,488959,0.23127694022858133,0.10254263627017937,1,0.0
7689113,X29RDP,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,489959,0.23174993886492626,0.10275235206752513,1,0.0
7664906,W82RXN,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,490959,0.23222293750127118,0.10296206786487089,1,0.0
7675106,WILDSUBI,NY,SRF,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,491959,0.2326959361376161,0.10317178366221663,1,0.0
7672287,WCN42J,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,492959,0.23316893477396106,0.10338149945956239,1,0.0
7900843,Z49SDA,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,493959,0.23364193341030598,0.10359121525690815,1,0.0
7912680,Z80DXC,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,494959,0.2341149320466509,0.10380093105425389,1,0.0
7908666,Z70PRH,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,495959,0.23458793068299585,0.10401064685159965,1,0.0
7887112,Z12NLS,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,496959,0.23506092931934078,0.10422036264894541,1,0.0
7899436,Z45SHL,NJ,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,497959,0.2355339279556857,0.10443007844629115,1,0.0
7940178,ZTS1493,PA,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,498959,0.23600692659203062,0.10463979424363691,1,0.0
7934625,ZPH0198,PA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,499959,0.23647992522837558,0.10484951004098265,1,0.0
7952437,ZZ7798,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,500959,0.2369529238647205,0.10505922583832841,1,0.0
7918143,Z92SCS,NJ,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,501959,0.23742592250106542,0.10526894163567417,1,0.0
7913571,Z82JMD,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,502959,0.23789892113741037,0.10547865743301992,1,1.0
7932246,ZMG1928,PA,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,503959,0.2383719197737553,0.10568837323036567,1,0.0
7850192,Y25FLN,FL,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,504959,0.23884491841010022,0.10589808902771143,1,0.0
7848163,Y208573C,NY,OMT,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,505959,0.23931791704644514,0.10610780482505718,1,0.0
7857481,Y44LDK,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,506959,0.2397909156827901,0.10631752062240293,1,0.0
7816003,XZM869,GA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,507959,0.24026391431913502,0.10652723641974869,1,0.0
7815046,XXD8360,VA,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,508959,0.24073691295547994,0.10673695221709444,1,0.0
7835035,Y204237C,NY,OMT,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,509959,0.2412099115918249,0.1069466680144402,1,1.0
7874897,Y91NRA,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,510959,0.24168291022816982,0.10715638381178594,1,0.0
7874484,Y90LDH,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,511959,0.24215590886451474,0.1073660996091317,1,0.0
7879678,YBJ63B,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,512959,0.24262890750085966,0.10757581540647745,1,0.0
7862097,Y56SEF,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,513959,0.24310190613720462,0.1077855312038232,1,0.0
7860190,Y51RNT,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,514959,0.24357490477354954,0.10799524700116896,1,0.0
7866601,Y69FBY,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,515959,0.24404790340989446,0.10820496279851471,1,0.0
7470302,THH2852,TX,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,516959,0.2445209020462394,0.10841467859586046,1,0.0
7463630,TFY1285,TX,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,517959,0.24499390068258434,0.10862439439320622,1,0.0
7471459,THN4484,VA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,518959,0.24546689931892926,0.10883411019055196,1,0.0
7449600,T94NND,NJ,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,519959,0.24593989795527418,0.10904382598789772,1,0.0
7445507,T83PWF,NJ,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,520959,0.24641289659161913,0.10925354178524348,1,0.0
7449917,T95KZW,NJ,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,521959,0.24688589522796406,0.10946325758258922,1,0.0
7511368,TPY6710,VA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,522959,0.24735889386430898,0.10967297337993498,1,0.0
7517140,TSC4070,VA,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,523958,0.24783141950201756,0.10988247946148338,1,0.0
7512678,TRC1779,VA,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,524958,0.24830441813836251,0.11009219525882914,1,0.0
7489816,TLD5002,TX,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,525958,0.24877741677470744,0.11030191105617489,1,0.0
7499624,TMW3171,NC,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,526958,0.24925041541105236,0.11051162685352064,1,1.0
7496552,TMF4880,VA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,527958,0.2497234140473973,0.1107213426508664,1,0.0
7353608,T741630C,NY,OMT,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,528958,0.2501964126837422,0.11093105844821215,1,0.0
7365753,T751150C,NY,OMT,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,529958,0.2506694113200872,0.1111407742455579,1,0.0
7363652,T749866C,NY,OMT,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,530958,0.2511424099564321,0.11135049004290366,1,2.0
7322697,T710761C,NY,OMT,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,531958,0.25161540859277703,0.11156020584024941,1,1.0
7333508,T722415C,NY,OMT,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,532958,0.25208840722912196,0.11176992163759517,1,0.0
7332102,T720711C,NY,OMT,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,533958,0.2525614058654669,0.11197963743494092,1,0.0
7408671,T784608C,NY,OMT,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,534958,0.2530344045018118,0.11218935323228667,1,0.0
7434489,T801024C,NY,OMT,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,535958,0.25350740313815673,0.11239906902963243,1,0.0
7429942,T799055C,NY,OMT,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,536958,0.2539804017745017,0.11260878482697817,1,0.0
7376740,T760559C,NY,OMT,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,537958,0.25445340041084663,0.11281850062432393,1,0.0
7404615,T781657C,NY,OMT,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,538958,0.25492639904719155,0.11302821642166969,1,0.0
7395302,T775072C,NY,OMT,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,539958,0.2553993976835365,0.11323793221901543,1,0.0
7596289,V34SHM,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,540958,0.2558723963198814,0.11344764801636119,1,0.0
7607425,V65CRR,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,541958,0.2563453949562263,0.11365736381370695,1,0.0
7603764,V54UVP,NJ,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,542958,0.25681839359257125,0.11386707961105269,1,0.0
7581542,URG55P,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,543958,0.2572913922289162,0.11407679540839845,1,0.0
7594616,V29UVL,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,544958,0.25776439086526115,0.11428651120574419,1,1.0
7627096,VELV3T,NY,SRF,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,545958,0.2582373895016061,0.11449622700308995,1,0.0
7622256,VBK61J,NJ,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,546958,0.258710388137951,0.11470594280043571,1,0.0
7636554,VXB4216,VA,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,547958,0.2591833867742959,0.11491565859778145,1,0.0
7612505,V79FZL,NJ,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,548958,0.25965638541064084,0.11512537439512721,1,0.0
7610639,V73STM,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,549958,0.26012938404698577,0.11533509019247297,1,0.0
7619231,V97ETF,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,550958,0.26060238268333075,0.11554480598981871,1,0.0
7543909,U30UPD,NJ,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,551958,0.26107538131967567,0.11575452178716447,1,0.0
7541935,U25PHM,NJ,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,552958,0.2615483799560206,0.11596423758451023,1,0.0
7551132,U50NKL,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,553958,0.2620213785923655,0.11617395338185597,1,0.0
7525564,TUV7572,VA,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,554958,0.26249437722871044,0.11638366917920173,1,0.0
7525048,TUR3299,VA,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,555958,0.26296737586505536,0.11659338497654748,1,0.0
7532162,TXV5308,VA,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,556958,0.2634403745014003,0.11680310077389323,1,0.0
7569484,UAH3725,VA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,557958,0.26391337313774527,0.11701281657123899,1,0.0
